id,Source,Destination,Route,Distance_in_km
9691,Kolkata,Banglore,CCU;DEL;BLR,"2,202.04"
9692,Delhi,Cochin,DEL;BOM;COK,"1,668.83"
9693,Kolkata,Banglore,CCU;HYD;BLR,"2,085.26"
9694,Delhi,Cochin,DEL;HYD;COK,"1,710.05"
9695,Banglore,Delhi,BLR;DEL,"2,202.04"
9696,Delhi,Cochin,DEL;BOM;COK,"2,202.04"
9697,Delhi,Cochin,DEL;BOM;COK,"1,710.05"
9698,Banglore,Delhi,BLR;DEL,"2,202.04"
9699,Delhi,Cochin,DEL;BOM;COK,"1,653.46"
9700,Kolkata,Banglore,CCU;MAA;BLR,619.84
9701,Mumbai,Hyderabad,BOM;HYD,"2,202.04"
9702,Delhi,Cochin,DEL;BOM;COK,"2,077.31"
9703,Delhi,Cochin,DEL;BLR;COK,"2,308.97"
9704,Delhi,Cochin,DEL;BHO;BOM;COK,"2,085.26"
9705,Delhi,Cochin,DEL;HYD;COK,"3,663.88"
9706,Kolkata,Banglore,CCU;GAU;DEL;BLR,"2,085.26"
9707,Delhi,Cochin,DEL;HYD;COK,"2,202.04"
9708,Delhi,Cochin,DEL;BOM;COK,"1,710.05"
9709,Banglore,Delhi,BLR;DEL,"3,728.85"
9710,Kolkata,Banglore,CCU;DEL;COK;BLR,"3,022.73"
9711,Kolkata,Banglore,CCU;DEL;BLR,"1,385.71"
9712,Chennai,Kolkata,MAA;CCU,"3,022.73"
9713,Kolkata,Banglore,CCU;DEL;BLR,"1,710.05"
9714,Banglore,New Delhi,BLR;DEL,"2,202.04"
9715,Delhi,Cochin,DEL;BOM;COK,"2,894.29"
9716,Delhi,Cochin,DEL;ATQ;BOM;COK,"2,202.04"
9717,Delhi,Cochin,DEL;BOM;COK,"2,290.76"
9718,Delhi,Cochin,DEL;HYD;MAA;COK,"1,972.40"
9719,Banglore,New Delhi,BLR;BOM;DEL,"2,278.53"
9720,Delhi,Cochin,DEL;MAA;COK,"2,202.04"
9721,Delhi,Cochin,DEL;BOM;COK,"2,499.66"
9722,Kolkata,Banglore,CCU;BOM;BLR,"2,202.04"
9723,Delhi,Cochin,DEL;BOM;COK,"2,202.04"
9724,Delhi,Cochin,DEL;BOM;COK,"1,710.05"
9725,Banglore,Delhi,BLR;DEL,"2,202.04"
9726,Delhi,Cochin,DEL;BOM;COK,"2,202.04"
9727,Delhi,Cochin,DEL;BOM;COK,"1,972.40"
9728,Banglore,New Delhi,BLR;BOM;DEL,"1,710.05"
9729,Banglore,Delhi,BLR;DEL,"2,934.74"
9730,Delhi,Cochin,DEL;HYD;BOM;COK,"2,202.04"
9731,Delhi,Cochin,DEL;BOM;COK,"2,264.49"
9732,Delhi,Cochin,DEL;AMD;BOM;COK,"2,202.04"
9733,Delhi,Cochin,DEL;BOM;COK,"2,499.66"
9734,Kolkata,Banglore,CCU;BOM;BLR,"2,499.66"
9735,Kolkata,Banglore,CCU;BOM;BLR,"2,934.74"
9736,Delhi,Cochin,DEL;HYD;BOM;COK,"2,202.04"
9737,Delhi,Cochin,DEL;BOM;COK,"2,278.53"
9738,Delhi,Cochin,DEL;MAA;COK,"2,600.30"
9739,Delhi,Cochin,DEL;NAG;BOM;COK,"1,972.40"
9740,Banglore,New Delhi,BLR;BOM;DEL,"3,022.73"
9741,Kolkata,Banglore,CCU;DEL;BLR,"2,202.04"
9742,Delhi,Cochin,DEL;BOM;COK,"2,077.31"
9743,Delhi,Cochin,DEL;BLR;COK,"3,022.73"
9744,Kolkata,Banglore,CCU;DEL;BLR,"2,202.04"
9745,Delhi,Cochin,DEL;BOM;COK,"2,202.04"
9746,Delhi,Cochin,DEL;BOM;COK,"2,443.40"
9747,Banglore,New Delhi,BLR;BBI;DEL,"1,547.57"
9748,Kolkata,Banglore,CCU;BBI;BLR,"1,710.05"
9749,Banglore,Delhi,BLR;DEL,"2,202.04"
9750,Delhi,Cochin,DEL;BOM;COK,"2,278.53"
9751,Delhi,Cochin,DEL;MAA;COK,"1,710.05"
9752,Banglore,Delhi,BLR;DEL,"2,202.04"
9753,Delhi,Cochin,DEL;BOM;COK,"2,499.66"
9754,Kolkata,Banglore,CCU;BOM;BLR,"1,710.05"
9755,Banglore,Delhi,BLR;DEL,"2,499.66"
9756,Kolkata,Banglore,CCU;BOM;BLR,"2,079.32"
9757,Banglore,New Delhi,BLR;BOM;BHO;DEL,"1,972.40"
9758,Banglore,New Delhi,BLR;BOM;DEL,"1,710.05"
9759,Banglore,New Delhi,BLR;DEL,"2,264.49"
9760,Delhi,Cochin,DEL;AMD;BOM;COK,"1,710.05"
9761,Banglore,Delhi,BLR;DEL,"1,546.84"
9762,Kolkata,Banglore,CCU;BLR,"1,385.71"
9763,Chennai,Kolkata,MAA;CCU,"1,546.84"
9764,Kolkata,Banglore,CCU;BLR,"2,048.91"
9765,Delhi,Cochin,DEL;COK,"3,022.73"
9766,Kolkata,Banglore,CCU;DEL;BLR,"2,077.31"
9767,Delhi,Cochin,DEL;BLR;COK,"2,202.04"
9768,Delhi,Cochin,DEL;BOM;COK,"2,202.04"
9769,Delhi,Cochin,DEL;BOM;COK,"2,202.04"
9770,Delhi,Cochin,DEL;BOM;COK,619.84
9771,Mumbai,Hyderabad,BOM;HYD,"1,888.37"
9772,Banglore,New Delhi,BLR;VGA;DEL,"2,202.04"
9773,Delhi,Cochin,DEL;BOM;COK,"3,022.73"
9774,Kolkata,Banglore,CCU;DEL;BLR,"2,499.66"
9775,Kolkata,Banglore,CCU;BOM;BLR,"1,972.40"
9776,Banglore,New Delhi,BLR;BOM;DEL,"1,385.71"
9777,Chennai,Kolkata,MAA;CCU,"3,096.57"
9778,Kolkata,Banglore,CCU;BOM;COK;BLR,"2,202.04"
9779,Delhi,Cochin,DEL;BOM;COK,"2,085.26"
9780,Delhi,Cochin,DEL;HYD;COK,"2,202.04"
9781,Delhi,Cochin,DEL;BOM;COK,"3,022.73"
9782,Kolkata,Banglore,CCU;DEL;BLR,"3,022.73"
9783,Kolkata,Banglore,CCU;DEL;BLR,"2,085.26"
9784,Delhi,Cochin,DEL;HYD;COK,"1,710.05"
9785,Banglore,New Delhi,BLR;DEL,"2,202.04"
9786,Delhi,Cochin,DEL;BOM;COK,"2,202.04"
9787,Delhi,Cochin,DEL;BOM;COK,"2,499.66"
9788,Kolkata,Banglore,CCU;BOM;BLR,"2,202.04"
9789,Delhi,Cochin,DEL;BOM;COK,"3,022.73"
9790,Kolkata,Banglore,CCU;DEL;BLR,"1,915.61"
9791,Banglore,New Delhi,BLR;BDQ;DEL,"2,202.04"
9792,Delhi,Cochin,DEL;BOM;COK,"2,202.04"
9793,Delhi,Cochin,DEL;BOM;COK,"1,710.05"
9794,Banglore,Delhi,BLR;DEL,"1,710.05"
9795,Banglore,Delhi,BLR;DEL,"2,206.84"
9796,Delhi,Cochin,DEL;JAI;BOM;COK,"2,499.66"
9797,Kolkata,Banglore,CCU;BOM;BLR,"2,202.04"
9798,Delhi,Cochin,DEL;BOM;COK,"2,085.26"
9799,Delhi,Cochin,DEL;HYD;COK,"1,385.71"
9800,Chennai,Kolkata,MAA;CCU,"1,546.84"
9801,Kolkata,Banglore,CCU;BLR,"2,202.04"
9802,Delhi,Cochin,DEL;BOM;COK,"2,308.97"
9803,Delhi,Cochin,DEL;BHO;BOM;COK,619.84
9804,Mumbai,Hyderabad,BOM;HYD,"1,710.05"
9805,Banglore,New Delhi,BLR;DEL,"2,085.26"
9806,Delhi,Cochin,DEL;HYD;COK,"3,022.73"
9807,Kolkata,Banglore,CCU;DEL;BLR,"3,023.98"
9808,Kolkata,Banglore,CCU;VNS;DEL;BLR,"2,202.04"
9809,Delhi,Cochin,DEL;BOM;COK,"2,336.26"
9810,Delhi,Cochin,DEL;JDH;BOM;COK,"2,264.49"
9811,Delhi,Cochin,DEL;AMD;BOM;COK,"2,202.04"
9812,Delhi,Cochin,DEL;BOM;COK,"3,663.88"
9813,Kolkata,Banglore,CCU;GAU;DEL;BLR,"2,499.66"
9814,Kolkata,Banglore,CCU;BOM;BLR,"2,202.04"
9815,Delhi,Cochin,DEL;BOM;COK,"1,546.84"
9816,Kolkata,Banglore,CCU;BLR,"2,202.04"
9817,Delhi,Cochin,DEL;BOM;COK,"2,202.04"
9818,Delhi,Cochin,DEL;BOM;COK,"1,710.05"
9819,Banglore,Delhi,BLR;DEL,"2,278.53"
9820,Delhi,Cochin,DEL;MAA;COK,"2,499.66"
9821,Kolkata,Banglore,CCU;BOM;BLR,"2,202.04"
9822,Delhi,Cochin,DEL;BOM;COK,"2,085.26"
9823,Delhi,Cochin,DEL;HYD;COK,"1,653.46"
9824,Kolkata,Banglore,CCU;MAA;BLR,"1,710.05"
9825,Banglore,Delhi,BLR;DEL,"1,546.84"
9826,Kolkata,Banglore,CCU;BLR,"1,710.05"
9827,Banglore,New Delhi,BLR;DEL,"2,202.04"
9828,Delhi,Cochin,DEL;BOM;COK,"2,202.04"
9829,Delhi,Cochin,DEL;BOM;COK,"1,710.05"
9830,Banglore,Delhi,BLR;DEL,"2,085.26"
9831,Delhi,Cochin,DEL;HYD;COK,"1,710.05"
9832,Banglore,Delhi,BLR;DEL,"2,077.31"
9833,Delhi,Cochin,DEL;BLR;COK,"2,499.66"
9834,Kolkata,Banglore,CCU;BOM;BLR,"2,199.09"
9835,Mumbai,Hyderabad,BOM;BBI;HYD,"4,041.99"
9836,Delhi,Cochin,DEL;CCU;BOM;COK,"3,022.73"
9837,Kolkata,Banglore,CCU;DEL;BLR,"1,874.45"
9838,Kolkata,Banglore,CCU;NAG;BLR,"1,546.84"
9839,Kolkata,Banglore,CCU;BLR,"1,668.83"
9840,Kolkata,Banglore,CCU;HYD;BLR,"3,022.73"
9841,Kolkata,Banglore,CCU;DEL;BLR,"3,022.73"
9842,Kolkata,Banglore,CCU;DEL;BLR,"3,022.73"
9843,Kolkata,Banglore,CCU;DEL;BLR,"2,499.66"
9844,Kolkata,Banglore,CCU;BOM;BLR,"1,710.05"
9845,Banglore,New Delhi,BLR;DEL,"2,202.04"
9846,Delhi,Cochin,DEL;BOM;COK,"2,290.76"
9847,Delhi,Cochin,DEL;HYD;MAA;COK,"1,385.71"
9848,Chennai,Kolkata,MAA;CCU,"2,034.85"
9849,Banglore,New Delhi,BLR;BOM;AMD;DEL,"2,202.04"
9850,Delhi,Cochin,DEL;BOM;COK,"1,710.05"
9851,Banglore,New Delhi,BLR;DEL,"1,710.05"
9852,Banglore,Delhi,BLR;DEL,"2,389.32"
9853,Mumbai,Hyderabad,BOM;DEL;HYD,"1,710.05"
9854,Banglore,Delhi,BLR;DEL,"2,202.04"
9855,Delhi,Cochin,DEL;BOM;COK,"1,710.05"
9856,Banglore,Delhi,BLR;DEL,"2,264.49"
9857,Delhi,Cochin,DEL;AMD;BOM;COK,"2,202.04"
9858,Delhi,Cochin,DEL;BOM;COK,"1,546.84"
9859,Kolkata,Banglore,CCU;BLR,"1,972.40"
9860,Banglore,New Delhi,BLR;BOM;DEL,"1,710.05"
9861,Banglore,Delhi,BLR;DEL,"1,385.71"
9862,Chennai,Kolkata,MAA;CCU,"2,499.66"
9863,Kolkata,Banglore,CCU;BOM;BLR,"2,131.16"
9864,Delhi,Cochin,DEL;PNQ;COK,"1,385.71"
9865,Chennai,Kolkata,MAA;CCU,"3,022.73"
9866,Kolkata,Banglore,CCU;DEL;BLR,"2,499.66"
9867,Kolkata,Banglore,CCU;BOM;BLR,"2,499.66"
9868,Kolkata,Banglore,CCU;BOM;BLR,"2,202.04"
9869,Delhi,Cochin,DEL;BOM;COK,"2,206.84"
9870,Delhi,Cochin,DEL;JAI;BOM;COK,"2,499.66"
9871,Kolkata,Banglore,CCU;BOM;BLR,"1,546.84"
9872,Kolkata,Banglore,CCU;BLR,"2,202.04"
9873,Delhi,Cochin,DEL;BOM;COK,"2,202.04"
9874,Delhi,Cochin,DEL;BOM;COK,"1,972.40"
9875,Banglore,New Delhi,BLR;BOM;DEL,"2,202.04"
9876,Delhi,Cochin,DEL;BOM;COK,"2,499.66"
9877,Kolkata,Banglore,CCU;BOM;BLR,"1,972.40"
9878,Banglore,New Delhi,BLR;BOM;DEL,"2,202.04"
9879,Delhi,Cochin,DEL;BOM;COK,"2,202.04"
9880,Delhi,Cochin,DEL;BOM;COK,"1,710.05"
9881,Banglore,Delhi,BLR;DEL,"2,202.04"
9882,Delhi,Cochin,DEL;BOM;COK,"2,129.57"
9883,Banglore,New Delhi,BLR;HYD;VGA;DEL,"1,710.05"
9884,Banglore,Delhi,BLR;DEL,"2,202.04"
9885,Delhi,Cochin,DEL;BOM;COK,"3,045.91"
9886,Kolkata,Banglore,CCU;IXR;DEL;BLR,"2,202.04"
9887,Delhi,Cochin,DEL;BOM;COK,"2,992.86"
9888,Delhi,Cochin,DEL;GOI;BOM;COK,"1,972.40"
9889,Banglore,New Delhi,BLR;BOM;DEL,"1,546.84"
9890,Kolkata,Banglore,CCU;BLR,"2,202.04"
9891,Delhi,Cochin,DEL;BOM;COK,"2,264.49"
9892,Delhi,Cochin,DEL;AMD;BOM;COK,"2,992.86"
9893,Delhi,Cochin,DEL;GOI;BOM;COK,619.84
9894,Mumbai,Hyderabad,BOM;HYD,"2,202.04"
9895,Delhi,Cochin,DEL;BOM;COK,"2,048.91"
9896,Delhi,Cochin,DEL;COK,"2,202.04"
9897,Delhi,Cochin,DEL;BOM;COK,619.84
9898,Mumbai,Hyderabad,BOM;HYD,"2,085.26"
9899,Delhi,Cochin,DEL;HYD;COK,619.84
9900,Mumbai,Hyderabad,BOM;HYD,"2,417.67"
9901,Kolkata,Banglore,CCU;KNU;BLR,"1,710.05"
9902,Banglore,Delhi,BLR;DEL,"3,022.73"
9903,Kolkata,Banglore,CCU;DEL;BLR,"2,427.56"
9904,Delhi,Cochin,DEL;TRV;COK,619.84
9905,Mumbai,Hyderabad,BOM;HYD,"1,710.05"
9906,Banglore,Delhi,BLR;DEL,"2,206.84"
9907,Delhi,Cochin,DEL;JAI;BOM;COK,"2,443.40"
9908,Banglore,New Delhi,BLR;BBI;DEL,"1,710.05"
9909,Banglore,Delhi,BLR;DEL,"2,085.26"
9910,Delhi,Cochin,DEL;HYD;COK,"2,202.04"
9911,Delhi,Cochin,DEL;BOM;COK,"2,300.00"
9912,Kolkata,Banglore,CCU;PNQ;BLR,"1,710.05"
9913,Banglore,Delhi,BLR;DEL,"3,728.85"
9914,Kolkata,Banglore,CCU;DEL;COK;BLR,"2,670.87"
9915,Delhi,Cochin,DEL;LKO;BOM;COK,"1,385.71"
9916,Chennai,Kolkata,MAA;CCU,"2,499.66"
9917,Kolkata,Banglore,CCU;BOM;BLR,"2,600.30"
9918,Delhi,Cochin,DEL;NAG;BOM;COK,"2,841.83"
9919,Kolkata,Banglore,CCU;AMD;BLR,"2,499.66"
9920,Kolkata,Banglore,CCU;BOM;BLR,"2,202.04"
9921,Delhi,Cochin,DEL;BOM;COK,"2,206.84"
9922,Delhi,Cochin,DEL;JAI;BOM;COK,"2,264.49"
9923,Delhi,Cochin,DEL;AMD;BOM;COK,"2,499.66"
9924,Kolkata,Banglore,CCU;BOM;BLR,"1,972.40"
9925,Banglore,New Delhi,BLR;BOM;DEL,619.84
9926,Mumbai,Hyderabad,BOM;HYD,"2,202.04"
9927,Delhi,Cochin,DEL;BOM;COK,"1,385.71"
9928,Chennai,Kolkata,MAA;CCU,"2,202.04"
9929,Delhi,Cochin,DEL;BOM;COK,619.84
9930,Mumbai,Hyderabad,BOM;HYD,"1,972.40"
9931,Banglore,New Delhi,BLR;BOM;DEL,"1,546.84"
9932,Kolkata,Banglore,CCU;BLR,"2,048.91"
9933,Delhi,Cochin,DEL;COK,619.84
9934,Mumbai,Hyderabad,BOM;HYD,619.84
9935,Mumbai,Hyderabad,BOM;HYD,"1,385.71"
9936,Chennai,Kolkata,MAA;CCU,"1,385.71"
9937,Chennai,Kolkata,MAA;CCU,"2,499.66"
9938,Kolkata,Banglore,CCU;BOM;BLR,"2,290.76"
9939,Delhi,Cochin,DEL;HYD;MAA;COK,"2,202.04"
9940,Delhi,Cochin,DEL;BOM;COK,"1,710.05"
9941,Banglore,Delhi,BLR;DEL,619.84
9942,Mumbai,Hyderabad,BOM;HYD,"2,370.65"
9943,Banglore,New Delhi,BLR;BOM;NAG;DEL,"3,045.91"
9944,Kolkata,Banglore,CCU;IXR;DEL;BLR,"1,546.84"
9945,Kolkata,Banglore,CCU;BLR,"1,710.05"
9946,Banglore,Delhi,BLR;DEL,"2,077.31"
9947,Delhi,Cochin,DEL;BLR;COK,"2,048.91"
9948,Delhi,Cochin,DEL;COK,"2,077.31"
9949,Delhi,Cochin,DEL;BLR;COK,"2,202.04"
9950,Delhi,Cochin,DEL;BOM;COK,"2,577.74"
9951,Kolkata,Banglore,CCU;BBI;BOM;BLR,"2,647.25"
9952,Delhi,Cochin,DEL;IXC;BOM;COK,"2,894.29"
9953,Delhi,Cochin,DEL;ATQ;BOM;COK,"1,972.40"
9954,Banglore,New Delhi,BLR;BOM;DEL,"2,202.04"
9955,Delhi,Cochin,DEL;BOM;COK,"2,202.04"
9956,Delhi,Cochin,DEL;BOM;COK,619.84
9957,Mumbai,Hyderabad,BOM;HYD,"2,202.04"
9958,Delhi,Cochin,DEL;BOM;COK,"2,202.04"
9959,Delhi,Cochin,DEL;BOM;COK,"2,264.49"
9960,Delhi,Cochin,DEL;AMD;BOM;COK,"2,202.04"
9961,Delhi,Cochin,DEL;BOM;COK,"2,278.53"
9962,Delhi,Cochin,DEL;MAA;COK,"2,499.66"
9963,Kolkata,Banglore,CCU;BOM;BLR,"2,600.30"
9964,Delhi,Cochin,DEL;NAG;BOM;COK,"3,022.73"
9965,Kolkata,Banglore,CCU;DEL;BLR,"2,202.04"
9966,Delhi,Cochin,DEL;BOM;COK,"4,041.99"
9967,Delhi,Cochin,DEL;CCU;BOM;COK,"2,264.49"
9968,Delhi,Cochin,DEL;AMD;BOM;COK,"1,710.05"
9969,Banglore,Delhi,BLR;DEL,"2,077.31"
9970,Delhi,Cochin,DEL;BLR;COK,"1,385.71"
9971,Chennai,Kolkata,MAA;CCU,"1,710.05"
9972,Banglore,Delhi,BLR;DEL,"1,710.05"
9973,Banglore,Delhi,BLR;DEL,"2,992.86"
9974,Delhi,Cochin,DEL;GOI;BOM;COK,"2,278.53"
9975,Delhi,Cochin,DEL;MAA;COK,"2,992.86"
9976,Delhi,Cochin,DEL;GOI;BOM;COK,"1,668.83"
9977,Kolkata,Banglore,CCU;HYD;BLR,"2,202.04"
9978,Delhi,Cochin,DEL;BOM;COK,"2,600.30"
9979,Delhi,Cochin,DEL;NAG;BOM;COK,"1,972.40"
9980,Banglore,New Delhi,BLR;BOM;DEL,"1,710.05"
9981,Banglore,Delhi,BLR;DEL,"2,202.04"
9982,Delhi,Cochin,DEL;BOM;COK,"2,577.74"
9983,Kolkata,Banglore,CCU;BBI;BOM;BLR,"1,546.84"
9984,Kolkata,Banglore,CCU;BLR,"1,546.84"
9985,Kolkata,Banglore,CCU;BLR,"2,085.26"
9986,Delhi,Cochin,DEL;HYD;COK,"2,202.04"
9987,Delhi,Cochin,DEL;BOM;COK,"2,077.31"
9988,Delhi,Cochin,DEL;BLR;COK,"2,202.04"
9989,Delhi,Cochin,DEL;BOM;COK,"2,499.66"
9990,Kolkata,Banglore,CCU;BOM;BLR,"2,894.29"
9991,Delhi,Cochin,DEL;ATQ;BOM;COK,"2,417.67"
9992,Kolkata,Banglore,CCU;KNU;BLR,"2,537.70"
9993,Kolkata,Banglore,CCU;GAU;BLR,"1,385.71"
9994,Chennai,Kolkata,MAA;CCU,"2,202.04"
9995,Delhi,Cochin,DEL;BOM;COK,619.84
9996,Mumbai,Hyderabad,BOM;HYD,"2,232.63"
9997,Delhi,Cochin,DEL;IDR;BOM;COK,"2,499.66"
9998,Kolkata,Banglore,CCU;BOM;BLR,"1,710.05"
9999,Banglore,Delhi,BLR;DEL,"1,710.05"
10000,Banglore,Delhi,BLR;DEL,"2,202.04"
10001,Delhi,Cochin,DEL;BOM;COK,"2,202.04"
10002,Delhi,Cochin,DEL;BOM;COK,"2,278.53"
10003,Delhi,Cochin,DEL;MAA;COK,"2,077.31"
10004,Delhi,Cochin,DEL;BLR;COK,"1,710.05"
10005,Banglore,New Delhi,BLR;DEL,"2,202.04"
10006,Delhi,Cochin,DEL;BOM;COK,"1,546.84"
10007,Kolkata,Banglore,CCU;BLR,"2,202.04"
10008,Delhi,Cochin,DEL;BOM;COK,"2,202.04"
10009,Delhi,Cochin,DEL;BOM;COK,"1,710.05"
10010,Banglore,New Delhi,BLR;DEL,"2,131.16"
10011,Delhi,Cochin,DEL;PNQ;COK,"1,385.71"
10012,Chennai,Kolkata,MAA;CCU,"1,385.71"
10013,Chennai,Kolkata,MAA;CCU,"2,202.04"
10014,Delhi,Cochin,DEL;BOM;COK,"1,547.57"
10015,Kolkata,Banglore,CCU;BBI;BLR,"1,385.71"
10016,Chennai,Kolkata,MAA;CCU,"2,202.04"
10017,Delhi,Cochin,DEL;BOM;COK,"2,085.26"
10018,Delhi,Cochin,DEL;HYD;COK,"2,202.04"
10019,Delhi,Cochin,DEL;BOM;COK,"2,232.63"
10020,Delhi,Cochin,DEL;IDR;BOM;COK,"2,264.49"
10021,Delhi,Cochin,DEL;AMD;BOM;COK,619.84
10022,Mumbai,Hyderabad,BOM;HYD,"2,202.04"
10023,Delhi,Cochin,DEL;BOM;COK,619.84
10024,Mumbai,Hyderabad,BOM;HYD,"3,728.85"
10025,Kolkata,Banglore,CCU;DEL;COK;BLR,"2,202.04"
10026,Delhi,Cochin,DEL;BOM;COK,"2,499.66"
10027,Kolkata,Banglore,CCU;BOM;BLR,"2,077.31"
10028,Delhi,Cochin,DEL;BLR;COK,"2,499.66"
10029,Kolkata,Banglore,CCU;BOM;BLR,"2,206.84"
10030,Delhi,Cochin,DEL;JAI;BOM;COK,619.84
10031,Mumbai,Hyderabad,BOM;HYD,"1,546.84"
10032,Kolkata,Banglore,CCU;BLR,"1,710.05"
10033,Banglore,New Delhi,BLR;DEL,"3,022.73"
10034,Kolkata,Banglore,CCU;DEL;BLR,"2,202.04"
10035,Delhi,Cochin,DEL;BOM;COK,"1,710.05"
10036,Banglore,Delhi,BLR;DEL,"2,499.66"
10037,Kolkata,Banglore,CCU;BOM;BLR,"2,499.66"
10038,Kolkata,Banglore,CCU;BOM;BLR,"2,202.04"
10039,Delhi,Cochin,DEL;BOM;COK,"1,385.71"
10040,Chennai,Kolkata,MAA;CCU,"2,202.04"
10041,Delhi,Cochin,DEL;BOM;COK,"2,499.66"
10042,Kolkata,Banglore,CCU;BOM;BLR,619.84
10043,Mumbai,Hyderabad,BOM;HYD,"2,202.04"
10044,Delhi,Cochin,DEL;BOM;COK,"1,710.05"
10045,Banglore,Delhi,BLR;DEL,"2,085.26"
10046,Delhi,Cochin,DEL;HYD;COK,"2,499.66"
10047,Kolkata,Banglore,CCU;BOM;BLR,"1,385.71"
10048,Chennai,Kolkata,MAA;CCU,619.84
10049,Mumbai,Hyderabad,BOM;HYD,"3,022.73"
10050,Kolkata,Banglore,CCU;DEL;BLR,"2,202.04"
10051,Delhi,Cochin,DEL;BOM;COK,"2,206.84"
10052,Delhi,Cochin,DEL;JAI;BOM;COK,"1,546.84"
10053,Kolkata,Banglore,CCU;BLR,"2,499.66"
10054,Kolkata,Banglore,CCU;BOM;BLR,"2,308.97"
10055,Delhi,Cochin,DEL;BHO;BOM;COK,"2,202.04"
10056,Delhi,Cochin,DEL;BOM;COK,"2,499.66"
10057,Kolkata,Banglore,CCU;BOM;BLR,619.84
10058,Mumbai,Hyderabad,BOM;HYD,"2,202.04"
10059,Delhi,Cochin,DEL;BOM;COK,"1,710.05"
10060,Banglore,Delhi,BLR;DEL,"2,206.84"
10061,Delhi,Cochin,DEL;JAI;BOM;COK,"2,206.84"
10062,Delhi,Cochin,DEL;JAI;BOM;COK,"2,336.26"
10063,Delhi,Cochin,DEL;JDH;BOM;COK,"2,077.31"
10064,Delhi,Cochin,DEL;BLR;COK,"1,710.05"
10065,Banglore,Delhi,BLR;DEL,"1,710.05"
10066,Banglore,Delhi,BLR;DEL,"1,978.41"
10067,Banglore,New Delhi,BLR;AMD;DEL,"2,206.84"
10068,Delhi,Cochin,DEL;JAI;BOM;COK,"1,710.05"
10069,Banglore,Delhi,BLR;DEL,"2,202.04"
10070,Delhi,Cochin,DEL;BOM;COK,"2,499.66"
10071,Kolkata,Banglore,CCU;BOM;BLR,"2,202.04"
10072,Delhi,Cochin,DEL;BOM;COK,"2,202.04"
10073,Delhi,Cochin,DEL;BOM;COK,"1,710.05"
10074,Banglore,Delhi,BLR;DEL,"1,546.84"
10075,Kolkata,Banglore,CCU;BLR,"2,499.66"
10076,Kolkata,Banglore,CCU;BOM;BLR,"1,546.84"
10077,Kolkata,Banglore,CCU;BLR,"2,202.04"
10078,Delhi,Cochin,DEL;BOM;COK,"2,206.84"
10079,Delhi,Cochin,DEL;JAI;BOM;COK,"2,202.04"
10080,Delhi,Cochin,DEL;BOM;COK,"1,546.84"
10081,Kolkata,Banglore,CCU;BLR,"1,385.71"
10082,Chennai,Kolkata,MAA;CCU,"3,022.73"
10083,Kolkata,Banglore,CCU;DEL;BLR,"2,202.04"
10084,Delhi,Cochin,DEL;BOM;COK,"1,710.05"
10085,Banglore,Delhi,BLR;DEL,"2,499.66"
10086,Kolkata,Banglore,CCU;BOM;BLR,"2,202.04"
10087,Delhi,Cochin,DEL;BOM;COK,"3,022.73"
10088,Kolkata,Banglore,CCU;DEL;BLR,"3,045.91"
10089,Kolkata,Banglore,CCU;IXR;DEL;BLR,"2,499.66"
10090,Kolkata,Banglore,CCU;BOM;BLR,"1,710.05"
10091,Banglore,Delhi,BLR;DEL,"2,202.04"
10092,Delhi,Cochin,DEL;BOM;COK,"2,202.04"
10093,Delhi,Cochin,DEL;BOM;COK,"1,710.05"
10094,Banglore,Delhi,BLR;DEL,619.84
10095,Mumbai,Hyderabad,BOM;HYD,"1,710.05"
10096,Banglore,New Delhi,BLR;DEL,"1,385.71"
10097,Chennai,Kolkata,MAA;CCU,"2,647.25"
10098,Delhi,Cochin,DEL;IXC;BOM;COK,"2,499.66"
10099,Kolkata,Banglore,CCU;BOM;BLR,"2,264.49"
10100,Delhi,Cochin,DEL;AMD;BOM;COK,"2,202.04"
10101,Delhi,Cochin,DEL;BOM;COK,"2,202.04"
10102,Delhi,Cochin,DEL;BOM;COK,"1,710.05"
10103,Banglore,New Delhi,BLR;DEL,"1,710.05"
10104,Banglore,Delhi,BLR;DEL,"2,499.66"
10105,Kolkata,Banglore,CCU;BOM;BLR,"3,022.73"
10106,Kolkata,Banglore,CCU;DEL;BLR,"3,022.73"
10107,Kolkata,Banglore,CCU;DEL;BLR,"1,740.82"
10108,Banglore,New Delhi,BLR;IDR;DEL,"2,202.04"
10109,Delhi,Cochin,DEL;BOM;COK,"1,385.71"
10110,Chennai,Kolkata,MAA;CCU,"2,202.04"
10111,Delhi,Cochin,DEL;BOM;COK,"1,710.05"
10112,Banglore,Delhi,BLR;DEL,"2,206.84"
10113,Delhi,Cochin,DEL;JAI;BOM;COK,"1,972.40"
10114,Banglore,New Delhi,BLR;BOM;DEL,"2,048.91"
10115,Delhi,Cochin,DEL;COK,"1,710.05"
10116,Banglore,New Delhi,BLR;DEL,"2,499.66"
10117,Kolkata,Banglore,CCU;BOM;BLR,"2,202.04"
10118,Delhi,Cochin,DEL;BOM;COK,"1,653.46"
10119,Kolkata,Banglore,CCU;MAA;BLR,"1,710.05"
10120,Banglore,New Delhi,BLR;DEL,"2,202.04"
10121,Delhi,Cochin,DEL;BOM;COK,"2,000.63"
10122,Banglore,New Delhi,BLR;BOM;UDR;DEL,"2,278.53"
